hex_id,weather_profile,step_policy,access_cost_m4_senior_min,access_cost_m4_senior_reachable,senior_vulnerability_m4,senior_vulnerable_m4,senior_hidden_m4,access_min_speed_very_slow,access_min_speed_slow,access_min_speed_base,access_min_speed_optimistic
8930e1c84d7ffff,dry,steps_penalty,3.7170511231245964,True,0.011127773586281918,False,False,4.779065729731625,4.181682513515171,3.7170511231245964,3.126491598889847
8930e1c850bffff,dry,steps_penalty,5.029535444636847,True,0.021146615278663197,False,False,6.4665455716759475,5.658227375216454,5.029535444636847,4.23045037399361
8930e1c850fffff,dry,steps_penalty,0.7349612182655081,True,0.0030903885137674564,False,False,0.9449501377699391,0.8268313705486966,0.7349612182655081,0.6181916789149133
8930e1c8513ffff,dry,steps_penalty,9.46731049301767,True,0.02834083953005336,True,False,12.172256348165577,10.650724304644879,9.46731049301767,7.9631583586129935
8930e1c8517ffff,dry,steps_penalty,3.235578226454809,True,0.009037991881387946,False,False,4.16002914829904,3.64002550476166,3.235578226454809,2.721514396083484
8930e1c851bffff,dry,steps_penalty,0.9919784504602487,True,0.004170509892591918,False,False,1.2754008648774626,1.1159757567677797,0.9919784504602487,0.8343743975833867
8930e1c8523ffff,dry,steps_penalty,3.8409978908174764,True,0.016153404147226262,False,False,4.93842585962247,4.321122627169661,3.8409978908174764,3.2307458894726437
8930e1c8527ffff,dry,steps_penalty,4.118194354731535,True,0.017320582567555195,False,False,5.294821313226259,4.632968649072977,4.118194354731535,3.4639017936994216
8930e1c8537ffff,dry,steps_penalty,1.2460518872973358,True,0.004951047700524346,False,False,1.6020667122394319,1.4018083732095028,1.2460518872973358,1.0480810266986937
8930e1c853bffff,dry,steps_penalty,5.661282690092378,True,0.023806698154659196,True,True,7.278792030118772,6.368943026353925,5.661282690092378,4.761826561759944
8930e1c8543ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8547ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c854fffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8553ffff,dry,steps_penalty,2.679517447300528,True,0.014287084732108999,False,False,3.4450938608149646,3.0144571282130936,2.679517447300528,2.2537997220284813
8930e1c8557ffff,dry,steps_penalty,4.589474488792327,True,0.01929480014149135,False,False,5.900752914161563,5.1631587998913675,4.589474488792327,3.8603056447785926
8930e1c8573ffff,dry,steps_penalty,0.8934163643077178,True,0.0037565828025901285,False,False,1.1486781826813515,1.0050934098461826,0.8934163643077178,0.7514717082962112
8930e1c8577ffff,dry,steps_penalty,5.912822145904629,True,0.024863916939961594,True,True,7.6021999018773805,6.6519249141427075,5.912822145904629,4.97340180496651
8930e1c8583ffff,dry,steps_penalty,5.202485644254798,True,0.014434810561431902,False,False,6.688910114041884,5.852796349786648,5.202485644254798,4.375922504513381
8930e1c8587ffff,dry,steps_penalty,0.40877206674214406,True,0.0011331551620160918,False,False,0.5255640858113281,0.4598685750849121,0.40877206674214406,0.34382697202610246
8930e1c858bffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c858fffff,dry,steps_penalty,2.913712764402246,True,0.008084875053284951,False,False,3.7462021256600306,3.2779268599525264,2.913712764402246,2.4507864373476833
8930e1c8593ffff,dry,steps_penalty,3.4210960529948826,True,0.009249923697480372,False,False,4.398552068136278,3.848733059619243,3.4210960529948826,2.8775574277527047
8930e1c8597ffff,dry,steps_penalty,3.7750057675742603,True,0.010060634425573723,False,False,4.8535788440240495,4.246881488521042,3.7750057675742603,3.175238496090499
8930e1c859bffff,dry,steps_penalty,5.16199287341493,True,0.014321269805493758,False,False,6.6368479801049105,5.807241982591797,5.16199287341493,4.341863164554614
8930e1c85a3ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c85a7ffff,dry,steps_penalty,1.005707140904911,True,0.002783274092727552,False,False,1.2930520383063142,1.1314205335180247,1.005707140904911,0.845921894219084
8930e1c85b3ffff,dry,steps_penalty,7.315008361400753,True,0.02024122593406467,False,False,9.405010750372396,8.229384406575846,7.315008361400753,6.152810771271661
8930e1c85b7ffff,dry,steps_penalty,1.917565962981496,True,0.005306502495581767,False,False,2.465441952404781,2.157261708354183,1.917565962981496,1.6129059501713519
8930e1c85bbffff,dry,steps_penalty,1.863520096336417,True,0.005158199102835761,False,False,2.3959544095753933,2.096460108378469,1.863520096336417,1.5674468100025936
8930e1c85c3ffff,dry,steps_penalty,3.6823944436157365,True,0.015554327621217522,False,False,4.734507141791662,4.142693749067703,3.6823944436157365,3.097341120798283
8930e1c85cbffff,dry,steps_penalty,2.026980463400824,True,0.011485534828433399,False,False,2.6061177386582024,2.280353021325927,2.026980463400824,1.7049368383745247
8930e1c85d7ffff,dry,steps_penalty,0.6269882807601077,True,0.001854271400289035,False,False,0.80612778954871,0.7053618158551211,0.6269882807601077,0.5273733202655111
8930e1c85dbffff,dry,steps_penalty,7.206265730938359,True,0.03800859645231118,True,True,9.265198796920748,8.107048947305653,7.206265730938359,6.0613450073313295
8930e1c8607ffff,dry,steps_penalty,2.2710894947728897,True,0.003594254495089341,False,False,2.919972207565144,2.554975681619501,2.2710894947728897,1.9102621918650473
8930e1c860bffff,dry,steps_penalty,8.420592687824595,True,0.012372216285920593,False,False,10.826476312917336,9.473166773802669,8.420592687824595,7.082741513123491
8930e1c860fffff,dry,steps_penalty,5.190536976977851,True,0.008344488857476856,False,False,6.6735475418286665,5.839354099100083,5.190536976977851,4.36587222362623
8930e1c8617ffff,dry,steps_penalty,1.2305712155158703,True,0.0019040489857082702,False,False,1.5821629913775477,1.384392617455354,1.2305712155158703,1.0350599009011994
8930e1c8627ffff,dry,steps_penalty,8.931852506990873,True,0.01581226995859319,False,False,11.483810366131124,10.048334070364733,8.931852506990873,7.512773136721295
8930e1c8663ffff,dry,steps_penalty,6.361313869024885,True,0.00936915334169529,False,False,8.17883211731771,7.156478102652995,6.361313869024885,5.350637833759249
8930e1c8687ffff,dry,steps_penalty,1.7641246757939255,True,0.0025920121418241716,False,False,2.268160297449333,1.9846402602681663,1.7641246757939255,1.4838431852472271
8930e1c868bffff,dry,steps_penalty,9.672486993275866,True,0.01421015283259355,False,False,12.4360547056404,10.88154786743535,9.672486993275866,8.13573672331615
8930e1c868fffff,dry,steps_penalty,5.690903745519669,True,0.008362055682958813,False,False,7.316876244239575,6.402266713709627,5.690903745519669,4.786741468194114
8930e1c8697ffff,dry,steps_penalty,0.919526763557393,True,0.0013509677801391289,False,False,1.1822486960023626,1.0344676090020672,0.919526763557393,0.7734337263566857
8930e1c86b3ffff,dry,steps_penalty,4.5163240600117005,True,0.006636360996356109,False,False,5.806702362872187,5.080864567513163,4.5163240600117005,3.7987772467388132
8930e1c86b7ffff,dry,steps_penalty,2.8133843147534097,True,0.004134386904587184,False,False,3.6172084046829553,3.165057354097586,2.8133843147534097,2.3663980217552045
8930e1c86bbffff,dry,steps_penalty,7.134846796737683,True,0.011205273408486933,False,False,9.173374452948451,8.026702646329895,7.134846796737683,6.00127300660179
8930e1c86c3ffff,dry,steps_penalty,2.303175374881304,True,0.0032762577398803483,False,False,2.9612254819902484,2.5910722967414674,2.303175374881304,1.937250315320723
8930e1c86cfffff,dry,steps_penalty,1.4723716136554013,True,0.002163007346295376,False,False,1.8930492175569447,1.6564180653623264,1.4723716136554013,1.2384434133550104
8930e1c86d7ffff,dry,steps_penalty,0.9671392272798157,True,0.0013777727051007712,False,False,1.2434647207883345,1.0880316306897926,0.9671392272798157,0.8134815930390973
8930e1c8823ffff,dry,steps_penalty,8.339629922915247,True,0.018298256119700096,False,False,10.722381329462461,9.382083663279653,8.339629922915247,7.014641991237124
8930e1c882bffff,dry,steps_penalty,2.063120592602016,True,0.003407011462823436,False,False,2.652583619059735,2.321010666677268,2.063120592602016,1.735335077889546
8930e1c882fffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8847ffff,dry,steps_penalty,1.4566242849341786,True,0.003928844269196841,False,False,1.8728026520582297,1.638702320550951,1.4566242849341786,1.2251979966736082
8930e1c8873ffff,dry,steps_penalty,7.195659877597755,True,0.01940993219727667,False,False,9.251562699768543,8.095117362297476,7.195659877597755,6.052424196110262
8930e1c8883ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c888bffff,dry,steps_penalty,13.879887247403948,True,0.03743431595974127,True,False,17.845569318090792,15.614873153329441,13.879887247403948,11.674671516507994
8930e1c8893ffff,dry,steps_penalty,7.7727441729908815,True,0.02096243223343681,False,False,9.993528222416849,8.744337194614742,7.7727441729908815,6.537822201581115
8930e1c88a7ffff,dry,steps_penalty,2.8886745815830794,True,0.0063094751114356005,False,False,3.714010176321102,3.2497589042809643,2.8886745815830794,2.429726283574553
8930e1c88abffff,dry,steps_penalty,14.297100816426402,True,0.03122456351184258,True,False,18.381986763976805,16.084238418479703,14.297100816426402,12.025598817554918
8930e1c88afffff,dry,steps_penalty,5.746315628857941,True,0.012550883079788982,False,False,7.388120094245925,6.464605082465184,5.746315628857941,4.833349594366492
8930e1c88b3ffff,dry,steps_penalty,2.608053472194595,True,0.00569571286705292,False,False,3.353211607107337,2.9340601562189192,2.608053472194595,2.19368983642536
8930e1c88b7ffff,dry,steps_penalty,1.2884264894561805,True,0.0028140230459521827,False,False,1.656548343586518,1.449479800638203,1.2884264894561805,1.0837232154304322
8930e1c88bbffff,dry,steps_penalty,8.898696732724448,True,0.019433373549968436,False,False,11.441181513502862,10.011033824315003,8.898696732724448,7.484885102291591
8930e1c88c3ffff,dry,steps_penalty,6.447572836878362,True,0.01738738895958587,False,False,8.289736504557895,7.253519441488158,6.447572836878362,5.423192105785538
8930e1c88d3ffff,dry,steps_penalty,2.9118381671850373,True,0.007851975916663525,False,False,3.743791929237905,3.275817938083167,2.9118381671850373,2.449209673333209
8930e1c88d7ffff,dry,steps_penalty,4.443754229188519,True,0.011983891698891875,False,False,5.713398294670953,4.999223507837084,4.443754229188519,3.7377372021211843
8930e1c88dbffff,dry,steps_penalty,3.192525808543243,True,0.00860867690904942,False,False,4.104676039555598,3.5915915346111484,3.192525808543243,2.68530208195226
8930e1c8907ffff,dry,steps_penalty,3.002287081620073,True,0.0071669988791821385,False,False,3.86008339065438,3.377572966822582,3.002287081620073,2.5252881994935192
8930e1c890bffff,dry,steps_penalty,4.613975998794465,True,0.010494077764014526,False,False,5.932254855592884,5.190722998643773,4.613975998794465,3.880914391509363
8930e1c890fffff,dry,steps_penalty,3.2840218019933416,True,0.007469840517505772,False,False,4.222313745420011,3.694524527242509,3.2840218019933416,2.762261328779446
8930e1c8913ffff,dry,steps_penalty,1.243079693263981,True,0.005462479450128431,False,False,1.5982453199108329,1.3984646549219786,1.243079693263981,1.045581050408956
8930e1c8917ffff,dry,steps_penalty,5.601533109835319,True,0.015756451950042886,False,False,7.2019711412168395,6.301724748564734,5.601533109835319,4.71156990546896
8930e1c891bffff,dry,steps_penalty,4.864694833278278,True,0.015766486176780094,False,False,6.2546076427863575,5.472781687438062,4.864694833278278,4.091799392477056
8930e1c8923ffff,dry,steps_penalty,2.3126382338809055,True,0.005261210769219033,False,False,2.9733920149897357,2.6017180131160185,2.3126382338809055,1.9452097294325372
8930e1c8933ffff,dry,steps_penalty,1.6971903441724911,True,0.0038608416374541887,False,False,2.1821018710789173,1.9093391371940525,1.6971903441724911,1.427543280145086
8930e1c893bffff,dry,steps_penalty,1.3621914467688783,True,0.0030987018944425965,False,False,1.751389002988558,1.5324653776149881,1.3621914467688783,1.1457685066280283
8930e1c8957ffff,dry,steps_penalty,3.411614789944229,True,0.007067246724488949,False,False,4.386361872785438,3.8380666386872573,3.411614789944229,2.8695825335979492
8930e1c8973ffff,dry,steps_penalty,7.136922828089245,True,0.013331936513202984,False,False,9.176043636114745,8.0290381816004,7.136922828089245,6.003019201196562
8930e1c8977ffff,dry,steps_penalty,2.998043415933786,True,0.006819770749058367,False,False,3.8546272490577254,3.3727988429255094,2.998043415933786,2.5217187610658014
8930e1c8983ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8987ffff,dry,steps_penalty,2.7670404879692008,True,0.012137496715763543,False,False,3.5576234845318297,3.112920548965351,2.7670404879692008,2.3274172328712903
8930e1c898bffff,dry,steps_penalty,2.2529364004288848,True,0.010031840350096292,False,False,2.8966325148371377,2.5345534504824956,2.2529364004288848,1.894993234005604
8930e1c899bffff,dry,steps_penalty,4.539448274770632,True,0.020211973100287862,False,False,5.836433496133671,5.1068793091169615,4.539448274770632,3.8182275208351113
8930e1c89a7ffff,dry,steps_penalty,0.845609214416648,True,0.0019679428693802755,False,False,1.087211847107119,0.951310366218729,0.845609214416648,0.7112600868925076
8930e1c89afffff,dry,steps_penalty,3.8357905085031287,True,0.008726017914961732,False,False,4.931730653789737,4.31526432206602,3.8357905085031287,3.2263658482736597
8930e1c89bbffff,dry,steps_penalty,5.840816264869155,True,0.013719411866440217,False,False,7.509620911974629,6.5709182979778,5.840816264869155,4.912836110637607
8930e1c89c3ffff,dry,steps_penalty,3.432141988227829,True,0.01528099745974099,False,False,4.412753984864352,3.8611597367563077,3.432141988227829,2.8868484013131273
8930e1c89c7ffff,dry,steps_penalty,2.2859524842234156,True,0.010178629049684302,False,False,2.939081765430106,2.5716965447513425,2.2859524842234156,1.9227637717767045
8930e1c89cfffff,dry,steps_penalty,5.2078152324272855,True,0.02049477165220169,False,False,6.695762441692224,5.858792136480696,5.2078152324272855,4.380405335686501
8930e1c89d3ffff,dry,steps_penalty,2.271352235026139,True,0.00982971171815724,False,False,2.9203100164621785,2.555271264404406,2.271352235026139,1.9104831883397428
8930e1c89d7ffff,dry,steps_penalty,4.718358392906965,True,0.021008109653433193,False,False,6.0664607908803845,5.3081531920203355,4.718358392906965,3.968712666931092
8930e1c89dbffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8b97ffff,dry,steps_penalty,13.355574437147531,True,0.026256056248834397,True,False,17.171452847761113,15.025021241790974,13.355574437147531,11.233660741525961
8930e1c8c0bffff,dry,steps_penalty,10.303199793486868,True,0.027778858619847357,True,False,13.246971163054546,11.591099767672727,10.303199793486868,8.666242816951572
8930e1c8c13ffff,dry,steps_penalty,1.5656457109852795,True,0.008461095062061344,False,False,2.0129730569810738,1.7613514248584394,1.5656457109852795,1.3168982615764033
8930e1c8c17ffff,dry,steps_penalty,1.4525278333847753,True,0.007850422644440037,False,False,1.8675357857804256,1.6340938125578721,1.4525278333847753,1.221752383220839
8930e1c8c2fffff,dry,steps_penalty,14.507890434375152,True,0.04745927867662526,True,False,18.65300198705377,16.321376738672047,14.507890434375152,12.2028984962034
8930e1c8c33ffff,dry,steps_penalty,6.24866108158204,True,0.03377668193422984,True,True,8.033992819176909,7.029743716779795,6.24866108158204,5.255883152732557
8930e1c8c67ffff,dry,steps_penalty,13.428144767193343,True,0.03621155669343455,True,False,17.264757557820015,15.106662863092511,13.428144767193343,11.294701206050476
8930e1c8c6bffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8c6fffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8c83ffff,dry,steps_penalty,14.823640689075726,True,0.08010720178157144,True,False,19.05896660024022,16.676595775210192,14.823640689075726,12.468482822587058
8930e1c8c93ffff,dry,steps_penalty,10.448239458209777,True,0.05108912016890646,True,False,13.433450731984,11.754269390485998,10.448239458209777,8.788238796625047
8930e1c8c97ffff,dry,steps_penalty,12.509044441939983,True,0.0575754033847699,True,False,16.083057139637123,14.07267499718248,12.509044441939983,10.521626166117743
8930e1c8ca3ffff,dry,steps_penalty,31.579945514350925,True,0.17007284975740788,True,False,40.60278708987976,35.52743870364479,31.579945514350925,26.562570993379282
8930e1c8cabffff,dry,steps_penalty,2.0456420261932453,True,0.011056908259502398,False,False,2.630111176534173,2.301347279467401,2.0456420261932453,1.7206334799756269
8930e1c8cbbffff,dry,steps_penalty,2.778656972970965,True,0.015018033132574438,False,False,3.572558965248384,3.1259890945923354,2.778656972970965,2.337188108106419
8930e1c8ccbffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8ccfffff,dry,steps_penalty,1.0928460711276047,True,0.005566255487173381,False,False,1.4050878057354919,1.2294518300185553,1.0928460711276047,0.9192163215092002
8930e1c8cd3ffff,dry,steps_penalty,5.803360460615129,True,0.021980260439114697,False,False,7.461463449362309,6.52878051819202,5.803360460615129,4.881331228554781
8930e1c8d03ffff,dry,steps_penalty,2.4911571203103935,True,0.007476783549151447,False,False,3.2029162975419347,2.8025517603491927,2.4911571203103935,2.0953658021302375
8930e1c8d07ffff,dry,steps_penalty,5.409313257856055,True,0.020225057799281215,False,False,6.954831331529213,6.085477415088062,5.409313257856055,4.549889656140607
8930e1c8d0bffff,dry,steps_penalty,8.576306652035482,True,0.01873101400449836,False,False,11.026679981188478,9.648344983539918,8.576306652035482,7.213715875543864
8930e1c8d0fffff,dry,steps_penalty,4.010195515051167,True,0.01600964239935454,False,False,5.155965662208643,4.511469954432562,4.010195515051167,3.3730616481738784
8930e1c8d13ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8d17ffff,dry,steps_penalty,3.9645293301219695,True,0.014822215455452604,False,False,5.097251995871104,4.460095496387216,3.9645293301219695,3.334650838420348
8930e1c8d1bffff,dry,steps_penalty,4.616840557290592,True,0.010435367923465366,False,False,5.9359378593736185,5.193945626951916,4.616840557290592,3.8833238332350772
8930e1c8d23ffff,dry,steps_penalty,1.3366465773125653,True,0.006419876814109395,False,False,1.71854559940187,1.503727399476636,1.3366465773125653,1.1242821678329988
8930e1c8d2bffff,dry,steps_penalty,4.317588408516404,True,0.02207566118728295,False,False,5.551185096663948,4.857286959580954,4.317588408516404,3.6316164183782833
8930e1c8d2fffff,dry,steps_penalty,4.133199545930912,True,0.021134617105563715,False,False,5.3141137019111735,4.649849489172277,4.133199545930912,3.4765229825587114
8930e1c8d33ffff,dry,steps_penalty,3.2526425040728286,True,0.01388754264798651,False,False,4.181968933807923,3.659222817081932,3.2526425040728286,2.7358675267902295
8930e1c8d37ffff,dry,steps_penalty,5.069233928646264,True,0.022701909958081416,True,True,6.517586479688055,5.702888169727047,5.069233928646264,4.26384162222583
8930e1c8d3bffff,dry,steps_penalty,1.553778656579615,True,0.00664860884309454,False,False,1.9977154156023622,1.7480009886520669,1.553778656579615,1.3069166270295827
8930e1c8d43ffff,dry,steps_penalty,1.4818974899349886,True,0.0032361820843581045,False,False,1.9052967727735568,1.6671346761768622,1.4818974899349886,1.246455832655598
8930e1c8d47ffff,dry,steps_penalty,2.2799060496777077,True,0.004979298297137261,False,False,2.931307778157053,2.564894305887421,2.2799060496777077,1.9176779857102213
8930e1c8d53ffff,dry,steps_penalty,1.9327734619202368,True,0.004220550779033137,False,False,2.4849944510403046,2.1743701446602666,1.9327734619202368,1.6256973044188907
8930e1c8d57ffff,dry,steps_penalty,6.4337662971134915,True,0.014050438009041074,False,False,8.271985239145918,7.237987084252678,6.4337662971134915,5.411579128413217
8930e1c8d63ffff,dry,steps_penalty,2.5785819422878813,True,0.013001702150438612,False,False,3.315319640084419,2.9009046850738667,2.5785819422878813,2.168900699120648
8930e1c8d67ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8d6bffff,dry,steps_penalty,2.306082069439771,True,0.007867841795088542,False,False,2.964962660708277,2.594342328119742,2.306082069439771,1.9396951985941997
8930e1c8d6fffff,dry,steps_penalty,0.924388264268269,True,0.004282944348022516,False,False,1.188499196916346,1.0399367973018028,0.924388264268269,0.7775228391041515
8930e1c8d73ffff,dry,steps_penalty,4.147990391545511,True,0.01430465428562999,False,False,5.333130503415657,4.6664891904887,4.147990391545511,3.4889638807392145
8930e1c8d77ffff,dry,steps_penalty,5.6625474905145285,True,0.02895001597859507,True,True,7.280418202090108,6.370365926828844,5.6625474905145285,4.762890412582314
8930e1c8d7bffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8d83ffff,dry,steps_penalty,6.318685904257118,True,0.024133304024844572,True,True,8.124024734044868,7.108521642289258,6.318685904257118,5.314782536291034
8930e1c8d87ffff,dry,steps_penalty,0.7938549669811997,True,0.003070613017702315,False,False,1.0206706718329712,0.8930868378538497,0.7938549669811997,0.6677284769000745
8930e1c8d8bffff,dry,steps_penalty,5.143293661507791,True,0.018066799808336996,False,False,6.612806136224303,5.7862053691962645,5.143293661507791,4.326134855473843
8930e1c8d93ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8d97ffff,dry,steps_penalty,3.8349596509250885,True,0.015974467344122088,False,False,4.930662408332257,4.314329607290724,3.8349596509250885,3.2256669961052147
8930e1c8d9bffff,dry,steps_penalty,5.114188891111297,True,0.01793405232477724,False,False,6.575385717143097,5.753462502500209,5.114188891111297,4.301654207476792
8930e1c8da3ffff,dry,steps_penalty,2.8754675305157087,True,0.01075165535344693,False,False,3.6970296820916255,3.2349009718301724,2.8754675305157087,2.4186175490319046
8930e1c8da7ffff,dry,steps_penalty,1.6769581313471154,True,0.0065577172691856376,False,False,2.15608902601772,1.8865778977655048,1.6769581313471154,1.4105255310396296
8930e1c8dabffff,dry,steps_penalty,2.1933173268590176,True,0.008279551207466913,False,False,2.8199794202473085,2.4674819927163947,2.1933173268590176,1.8448463496945007
8930e1c8dafffff,dry,steps_penalty,2.1638188313501354,True,0.009106414471028945,False,False,2.78205278316446,2.4342961852689022,2.1638188313501354,1.82003453104217
8930e1c8db7ffff,dry,steps_penalty,2.469050445600433,True,0.009232226246265572,False,False,3.1744934300577,2.7776817513004874,2.469050445600433,2.076771402841486
8930e1c8dbbffff,dry,steps_penalty,0.7270765058052767,True,0.0027183865418390373,False,False,0.9348126503210701,0.8179610690309363,0.7270765058052767,0.6115596777801393
8930e1c8dc3ffff,dry,steps_penalty,1.9664376742508136,True,0.006577450983698657,False,False,2.5282770097510463,2.2122423835321654,1.9664376742508136,1.6540129970333945
8930e1c8dc7ffff,dry,steps_penalty,4.150276062441571,True,0.014242013384441332,False,False,5.336069223139163,4.669060570246767,4.150276062441571,3.4908864076611343
8930e1c8dcbffff,dry,steps_penalty,8.057846266919604,True,0.017594893750601037,False,False,10.360088057468063,9.065077050284554,8.057846266919604,6.77762770114733
8930e1c8dcfffff,dry,steps_penalty,8.833012824893869,True,0.019445094320760744,False,False,11.356730774863546,9.937139428005603,8.833012824893869,7.429636955518207
8930e1c8dd7ffff,dry,steps_penalty,8.112776812049932,True,0.028448643779054945,True,False,10.430713044064198,9.126873913556173,8.112776812049932,6.823830963406484
8930e1c8ddbffff,dry,steps_penalty,6.869964497812525,True,0.02228499603356587,False,False,8.832811497187533,7.728710060039091,6.869964497812525,5.7784748112441795
8930e1c8e07ffff,dry,steps_penalty,0.5683942562878513,True,0.0015323913521430627,False,False,0.7307926152272375,0.6394435383238327,0.5683942562878513,0.478088626784174
8930e1c8e0fffff,dry,steps_penalty,3.5267635769736048,True,0.00950794404919756,False,False,4.534410313251778,3.9676090240953052,3.5267635769736048,2.9664366535292004
8930e1c8e17ffff,dry,steps_penalty,2.3735394933364247,True,0.006398675569277142,False,False,3.051693634289689,2.6702319300034776,2.3735394933364247,1.9964350878530674
8930e1c8e23ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8e27ffff,dry,steps_penalty,2.996393319004805,True,0.008080113469854214,False,False,3.852505695863321,3.370942483880406,2.996393319004805,2.5203308290694624
8930e1c8e3bffff,dry,steps_penalty,0.9658839803648108,True,0.0026015576751132388,False,False,1.241850831897614,1.0866194779104121,0.9658839803648108,0.8124257778769437
8930e1c8e73ffff,dry,steps_penalty,2.1635718758901166,True,0.004857777264987658,False,False,2.7817352690015786,2.434018360376381,2.1635718758901166,1.8198268114963596
8930e1c8e77ffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8e8bffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1c8e93ffff,dry,steps_penalty,12.74550002252694,True,0.03435352833752837,True,False,16.38707145753464,14.338687525342808,12.74550002252694,10.720514037639482
8930e1c8e97ffff,dry,steps_penalty,4.718896075814523,True,0.012720113968273777,False,False,6.067152097475815,5.308758085291338,4.718896075814523,3.9691649235823085
8930e1c8ea7ffff,dry,steps_penalty,3.1170589513617992,True,0.008404669123101782,False,False,4.007647223179457,3.506691320282024,3.1170589513617992,2.6218252861921676
8930e1c8eafffff,dry,steps_penalty,1.5986888579105143,True,0.004310521534934193,False,False,2.055457103027804,1.7985249651493285,1.5986888579105143,1.34469156272847
8930e1c8eb3ffff,dry,steps_penalty,2.4148412147793934,True,0.006510310116779234,False,False,3.1047958475735062,2.7166963666268176,2.4148412147793934,2.031174853552761
8930e1c9137ffff,dry,steps_penalty,11.61678380777899,True,0.02056980176208834,False,False,14.935864895715845,13.068881783751364,11.61678380777899,9.77112656729074
8930e1ca003ffff,dry,steps_penalty,2.6475160620308436,True,0.004592469617170443,False,False,3.403949222611085,2.978455569784699,2.6475160620308436,2.2268826689979058
8930e1ca007ffff,dry,steps_penalty,2.2080643032367213,True,0.003547441895461403,False,False,2.8389398184472134,2.4840723411413115,2.2080643032367213,1.8572503485168683
8930e1ca00bffff,dry,steps_penalty,6.740217257552544,True,0.01169153994358266,False,False,8.665993616853271,7.582744414746612,6.740217257552544,5.6693416185021395
8930e1ca00fffff,dry,steps_penalty,0.0,True,0.0,False,False,0.0,0.0,0.0,0.0
8930e1ca013ffff,dry,steps_penalty,5.3078524509318115,True,0.009206607110172904,False,False,6.824381722626615,5.971334007298288,5.3078524509318115,4.464548790503393
8930e1ca017ffff,dry,steps_penalty,0.7354887810491314,True,0.0012346185279226867,False,False,0.9456284327774547,0.8274248786802728,0.7354887810491314,0.6186354233123535
8930e1ca01bffff,dry,steps_penalty,6.217243217841007,True,0.010783723950978258,False,False,7.9935984229384385,6.994398620071133,6.217243217841007,5.229456912202716
8930e1ca023ffff,dry,steps_penalty,6.888268141713432,True,0.01104360446719363,False,False,8.856344753631557,7.749301659427611,6.888268141713432,5.793870399572046
8930e1ca027ffff,dry,steps_penalty,2.991598416857423,True,0.004796683189668637,False,False,3.84634082167383,3.3655482189646007,2.991598416857423,2.516297733805309
8930e1ca02bffff,dry,steps_penalty,0.8994259493251041,True,0.00144197026251817,False,False,1.1564047919894196,1.011854192990742,0.8994259493251041,0.7565264994323305
8930e1ca02fffff,dry,steps_penalty,5.825472358206642,True,0.009340260293756796,False,False,7.489893031979968,6.5536564029824715,5.825472358206642,4.899930020921474
8930e1ca033ffff,dry,steps_penalty,1.495361905750878,True,0.0023972872530901076,False,False,1.9226081645368434,1.6822821439697377,1.495361905750878,1.2577810422203646
8930e1ca037ffff,dry,steps_penalty,5.042238289030931,True,0.008084144541473328,False,False,6.482877800182626,5.672518075159798,5.042238289030931,4.241135009465269
8930e1ca03bffff,dry,steps_penalty,2.777270927113019,True,0.004452276271407982,False,False,3.5707769062881676,3.1244297930021463,2.777270927113019,2.3360222751417914
8930e1ca043ffff,dry,steps_penalty,5.6078365062911235,True,0.009506494898470252,False,False,7.210075508088588,6.308816069577514,5.6078365062911235,4.716871827721506
8930e1ca047ffff,dry,steps_penalty,8.897126593699822,True,0.015341313072958825,False,False,11.439162763328342,10.0092674179123,8.897126593699822,7.4835644246073265
